platform_code,time,latitude,longitude,sst,battery
4101546,2022-10-02T08:00:00Z,33.9968,-69.1184,26.85,12.6
4101546,2022-10-02T09:00:00Z,34.0148,-69.119,26.82,12.6
4101546,2022-10-02T10:00:00Z,34.0344,-69.1148,26.83,12.6
4101546,2022-10-02T11:00:00Z,34.0546,-69.1082,26.83,12.6
4101546,2022-10-02T12:00:00Z,34.074,-69.099,26.81,12.6
4101546,2022-10-02T13:00:00Z,34.0938,-69.087,26.82,12.6
4101546,2022-10-02T14:00:00Z,34.11,-69.0706,26.84,12.6
4101546,2022-10-02T15:00:00Z,34.1224,-69.0514,26.81,12.6
4101546,2022-10-02T16:00:00Z,34.1324,-69.0314,26.8,12.6
4101546,2022-10-02T17:00:00Z,34.1392,-69.0092,26.8,12.6
4101546,2022-10-02T18:00:00Z,34.1446,-68.9868,26.81,12.6
4101546,2022-10-02T19:00:00Z,34.1464,-68.9634,26.8,12.6
4101546,2022-10-02T20:00:00Z,34.1432,-68.9436,26.78,12.6
4101546,2022-10-02T21:00:00Z,34.1384,-68.931,26.8,12.6
4101546,2022-10-02T22:00:00Z,34.1338,-68.923,26.8,12.6
4101546,2022-10-02T23:00:00Z,34.1298,-68.9164,26.76,12.6
4101546,2022-10-03T00:00:00Z,34.1266,-68.9132,26.8,12.6
4101546,2022-10-03T01:00:00Z,34.1252,-68.9124,26.76,12.6
4101546,2022-10-03T03:00:00Z,34.1322,-68.9154,26.78,12.6
4101546,2022-10-03T04:00:00Z,34.1392,-68.9166,26.74,12.6
4101546,2022-10-03T05:00:00Z,34.1486,-68.9146,26.75,12.6
4101546,2022-10-03T06:00:00Z,34.1564,-68.9094,26.77,12.6
4101546,2022-10-03T09:00:00Z,34.1728,-68.883,26.74,12.6
4101546,2022-10-03T10:00:00Z,34.175,-68.8706,26.74,12.6
4101546,2022-10-03T11:00:00Z,34.1752,-68.8586,26.73,12.6
4101546,2022-10-03T12:00:00Z,34.1746,-68.8468,26.78,12.6
4101546,2022-10-03T13:00:00Z,34.1734,-68.8368,26.77,12.6
4101546,2022-10-03T14:00:00Z,34.172,-68.8266,26.87,12.6
4101546,2022-10-03T15:00:00Z,34.1686,-68.816,27.02,12.6
4101546,2022-10-03T16:00:00Z,34.1654,-68.8046,27.2,12.6
4101546,2022-10-03T17:00:00Z,34.1614,-68.792,27.55,12.4
4101546,2022-10-03T18:00:00Z,34.1554,-68.7802,27.7,12.4
4101546,2022-10-03T19:00:00Z,34.1456,-68.772,27.98,12.4
4101546,2022-10-03T20:00:00Z,34.1354,-68.7684,27.99,12.4
4101546,2022-10-03T21:00:00Z,34.1272,-68.7694,27.86,12.6
4101546,2022-10-03T22:00:00Z,34.123,-68.7726,27.4,12.6
4101546,2022-10-03T23:00:00Z,34.121,-68.7742,27.37,12.4
4101546,2022-10-04T00:00:00Z,34.1204,-68.7744,27.33,12.4
4101546,2022-10-04T01:00:00Z,34.1212,-68.7758,27.27,12.4
4101546,2022-10-04T02:00:00Z,34.1214,-68.7794,27.23,12.4
4101546,2022-10-04T04:00:00Z,34.1256,-68.787,27.12,12.4
4101546,2022-10-04T07:00:00Z,34.1498,-68.7868,27.03,12.4
4101546,2022-10-04T08:00:00Z,34.1588,-68.7794,26.93,12.4
4101546,2022-10-04T09:00:00Z,34.1664,-68.7688,26.88,13.6
4101546,2022-10-04T10:00:00Z,34.1734,-68.7572,26.84,13.6
4101546,2022-10-04T11:00:00Z,34.179,-68.744,26.75,13.6
4101546,2022-10-04T12:00:00Z,34.1836,-68.7278,26.78,13.6
4101546,2022-10-04T13:00:00Z,34.1872,-68.7102,26.79,13.6
4101546,2022-10-04T14:00:00Z,34.1894,-68.6928,26.8,12.4
4101546,2022-10-04T15:00:00Z,34.191,-68.6768,26.92,13.6
4101546,2022-10-04T16:00:00Z,34.19,-68.661,26.96,13.6
4101546,2022-10-04T17:00:00Z,34.1884,-68.645,27.02,13.6
4101546,2022-10-04T18:00:00Z,34.1842,-68.629,27.03,13.6
4101546,2022-10-04T19:00:00Z,34.1762,-68.6142,27.09,13.6
4101546,2022-10-04T20:00:00Z,34.1696,-68.602,27.05,13.6
4101546,2022-10-04T21:00:00Z,34.1622,-68.5922,26.97,13.6
4101546,2022-10-04T22:00:00Z,34.1548,-68.5838,26.95,13.6
4101546,2022-10-04T23:00:00Z,34.1494,-68.5774,26.9,13.6
4101546,2022-10-05T00:00:00Z,34.147,-68.5736,26.82,13.6
4101546,2022-10-05T01:00:00Z,34.1468,-68.5686,26.78,13
4101546,2022-10-05T03:00:00Z,34.1468,-68.5604,26.72,12.6
4101546,2022-10-05T06:00:00Z,34.1436,-68.5374,26.67,13.6
4101546,2022-10-05T09:00:00Z,34.1336,-68.4974,26.65,12.8
4101546,2022-10-05T10:00:00Z,34.1256,-68.4802,26.67,13.4
4101546,2022-10-05T11:00:00Z,34.116,-68.4604,26.7,13.4
4101546,2022-10-05T12:00:00Z,34.1036,-68.4408,26.69,13.6
4101546,2022-10-05T13:00:00Z,34.0878,-68.4228,26.71,12.6
4101546,2022-10-05T14:00:00Z,34.0702,-68.4066,26.76,13.6
4101546,2022-10-05T15:00:00Z,34.0534,-68.3908,26.78,12.4
4101546,2022-10-05T16:00:00Z,34.0354,-68.3776,26.85,12.4
4101546,2022-10-05T17:00:00Z,34.0168,-68.3662,26.9,12.4
4101546,2022-10-05T18:00:00Z,33.9996,-68.3546,26.93,12.4
4101546,2022-10-05T19:00:00Z,33.9828,-68.3456,26.95,12.4
4101546,2022-10-05T20:00:00Z,33.9664,-68.3378,26.92,12.4
4101546,2022-10-05T21:00:00Z,33.9536,-68.3308,26.88,12.4
4101546,2022-10-05T22:00:00Z,33.9422,-68.3238,26.8,12.4
4101546,2022-10-05T23:00:00Z,33.9356,-68.32,26.78,12.4
4101546,2022-10-06T00:00:00Z,33.9328,-68.3154,26.82,12.4
4101546,2022-10-06T01:00:00Z,33.932,-68.3084,26.79,12.4
4101546,2022-10-06T02:00:00Z,33.9336,-68.2976,26.76,12.4
4101546,2022-10-06T06:00:00Z,33.9414,-68.229,26.62,12.4
4101546,2022-10-06T07:00:00Z,33.9372,-68.2074,26.65,12.4
4101546,2022-10-06T09:00:00Z,33.9206,-68.1646,26.65,12.4
4101546,2022-10-06T10:00:00Z,33.9132,-68.1444,26.61,12.4
4101546,2022-10-06T11:00:00Z,33.9044,-68.1262,26.68,12.4
4101546,2022-10-06T12:00:00Z,33.895,-68.1108,26.66,12.4
4101546,2022-10-06T13:00:00Z,33.8854,-68.0972,26.72,12.4
4101546,2022-10-06T14:00:00Z,33.8746,-68.086,26.7,12.4
4101546,2022-10-06T16:00:00Z,33.8584,-68.069,26.72,12.4
4101546,2022-10-06T17:00:00Z,33.8488,-68.0592,26.73,12.4
4101546,2022-10-06T18:00:00Z,33.8378,-68.0488,26.74,12.4
4101546,2022-10-06T19:00:00Z,33.8274,-68.043,26.78,12.4
4101546,2022-10-06T20:00:00Z,33.8192,-68.0398,26.73,12.4
4101546,2022-10-06T21:00:00Z,33.8126,-68.0384,26.62,12.4
4101546,2022-10-06T22:00:00Z,33.8062,-68.0382,26.63,12.4
4101546,2022-10-06T23:00:00Z,33.802,-68.0382,26.68,12.4
4101546,2022-10-07T00:00:00Z,33.7994,-68.0364,26.68,12.4
4101546,2022-10-07T01:00:00Z,33.7972,-68.034,26.7,12.4
4101546,2022-10-07T03:00:00Z,33.7962,-68.02,26.71,12.4
4101546,2022-10-07T04:00:00Z,33.796,-68.0128,26.69,12.4
4101546,2022-10-07T07:00:00Z,33.786,-67.9828,26.68,12.4
4101546,2022-10-07T09:00:00Z,33.7726,-67.9648,26.7,12.4
4101546,2022-10-07T10:00:00Z,33.7642,-67.956,26.67,12.4
4101546,2022-10-07T11:00:00Z,33.7548,-67.9476,26.68,12.4
4101546,2022-10-07T12:00:00Z,33.7426,-67.94,26.67,12.4
4101546,2022-10-07T13:00:00Z,33.7306,-67.9326,26.7,12.4
4101546,2022-10-07T14:00:00Z,33.717,-67.9288,26.71,13.6
4101546,2022-10-07T15:00:00Z,33.706,-67.9286,26.72,13.6
4101546,2022-10-07T16:00:00Z,33.6972,-67.9294,26.83,13.6
4101546,2022-10-07T17:00:00Z,33.688,-67.9284,26.83,13
4101546,2022-10-07T18:00:00Z,33.6808,-67.9254,26.8,13.6
4101546,2022-10-07T19:00:00Z,33.6752,-67.9276,26.81,13.6
4101546,2022-10-07T20:00:00Z,33.6706,-67.9304,26.82,12.4
4101546,2022-10-07T21:00:00Z,33.6678,-67.9308,26.78,12.4
4101546,2022-10-07T22:00:00Z,33.6636,-67.9302,26.74,12.4
4101546,2022-10-07T23:00:00Z,33.661,-67.929,26.7,12.4
4101546,2022-10-08T00:00:00Z,33.6588,-67.9256,26.71,13.6
4101546,2022-10-08T01:00:00Z,33.6562,-67.9198,26.73,13.6
4101546,2022-10-08T03:00:00Z,33.6478,-67.911,26.72,12.4
4101546,2022-10-08T04:00:00Z,33.643,-67.9098,26.73,12.4
4101546,2022-10-08T05:00:00Z,33.6388,-67.9084,26.73,12.4
4101546,2022-10-08T06:00:00Z,33.6354,-67.9058,26.77,13.6
4101546,2022-10-08T08:00:00Z,33.6322,-67.8958,26.77,13.6
4101546,2022-10-08T09:00:00Z,33.6302,-67.8892,26.77,13.6
4101546,2022-10-08T10:00:00Z,33.6254,-67.8834,26.73,12.4
4101546,2022-10-08T11:00:00Z,33.6194,-67.8798,26.71,12.4
4101546,2022-10-08T12:00:00Z,33.611,-67.8774,26.69,12.4
4101546,2022-10-08T13:00:00Z,33.6044,-67.8762,26.71,12.4
4101546,2022-10-08T14:00:00Z,33.598,-67.876,26.82,12.4
4101546,2022-10-08T15:00:00Z,33.5916,-67.8778,26.83,12.4
4101546,2022-10-08T16:00:00Z,33.587,-67.8834,27.13,12.4
4101546,2022-10-08T17:00:00Z,33.5838,-67.8876,27.32,12.4
4101546,2022-10-08T18:00:00Z,33.5788,-67.8892,27.28,12.4
4101546,2022-10-08T19:00:00Z,33.5754,-67.889,27.1,12.4
4101546,2022-10-08T20:00:00Z,33.573,-67.8866,26.97,12.4
4101546,2022-10-08T21:00:00Z,33.5702,-67.8856,26.87,12.4
4101546,2022-10-08T22:00:00Z,33.5668,-67.8838,26.85,12.4
4101546,2022-10-08T23:00:00Z,33.5642,-67.8816,26.77,12.4
4101546,2022-10-09T00:00:00Z,33.5648,-67.8788,26.6,12.4
4101546,2022-10-09T01:00:00Z,33.5674,-67.8746,26.46,12.4
4101546,2022-10-09T02:00:00Z,33.5704,-67.87,26.44,12.4
4101546,2022-10-09T03:00:00Z,33.5744,-67.8658,26.37,13.6
4101546,2022-10-09T05:00:00Z,33.5766,-67.8504,26.37,13.6
4101546,2022-10-09T06:00:00Z,33.5736,-67.843,26.31,13.6
4101546,2022-10-09T07:00:00Z,33.5684,-67.8348,26.34,13.6
4101546,2022-10-09T09:00:00Z,33.5524,-67.823,26.3,13.6
4101546,2022-10-09T10:00:00Z,33.5426,-67.823,26.33,12.4
4101546,2022-10-09T11:00:00Z,33.5348,-67.8272,26.29,12.4
4101546,2022-10-09T12:00:00Z,33.5292,-67.8336,26.3,12.4
4101546,2022-10-09T13:00:00Z,33.5252,-67.839,26.28,12.4
4101546,2022-10-09T14:00:00Z,33.523,-67.8416,26.29,12.4
4101546,2022-10-09T15:00:00Z,33.519,-67.845,26.28,12.4
4101546,2022-10-09T16:00:00Z,33.5166,-67.8484,26.32,13.6
4101546,2022-10-09T17:00:00Z,33.5162,-67.8512,26.33,13.6
4101546,2022-10-09T18:00:00Z,33.5158,-67.8514,26.43,13.6
4101546,2022-10-09T19:00:00Z,33.5142,-67.85,26.4,13.6
4101546,2022-10-09T20:00:00Z,33.5122,-67.849,26.38,13.6
4101546,2022-10-09T21:00:00Z,33.5094,-67.85,26.34,13.6
4101546,2022-10-09T22:00:00Z,33.5082,-67.8528,26.32,13.6
4101546,2022-10-09T23:00:00Z,33.5098,-67.8524,26.29,13.6
4101546,2022-10-10T00:00:00Z,33.5118,-67.8516,26.29,13.6
4101546,2022-10-10T01:00:00Z,33.5136,-67.8522,26.29,13.6
4101546,2022-10-10T02:00:00Z,33.5138,-67.8512,26.3,13.6
4101546,2022-10-10T04:00:00Z,33.5082,-67.8492,26.28,13.6
4101546,2022-10-10T05:00:00Z,33.5024,-67.851,26.3,13.6
4101546,2022-10-10T06:00:00Z,33.4964,-67.8542,26.29,13.6
4101546,2022-10-10T07:00:00Z,33.4918,-67.8566,26.26,13.6
4101546,2022-10-10T08:00:00Z,33.4854,-67.859,26.27,13.6
4101546,2022-10-10T09:00:00Z,33.4786,-67.8662,26.29,13.6
4101546,2022-10-10T10:00:00Z,33.4732,-67.8764,26.25,13.6
4101546,2022-10-10T11:00:00Z,33.467,-67.8866,26.26,13.6
4101546,2022-10-10T12:00:00Z,33.4608,-67.8992,26.26,13.6
4101546,2022-10-10T13:00:00Z,33.4554,-67.9128,26.25,13.6
4101546,2022-10-10T14:00:00Z,33.4532,-67.926,26.26,13.6
1301573,2022-01-01T00:00:00Z,26.9604,-72.1902,25.01,10.2
1301573,2022-01-01T01:00:00Z,26.9576,-72.1848,24.97,10.2
1301573,2022-01-01T02:00:00Z,26.9576,-72.181,24.98,10.2
1301573,2022-01-01T03:00:00Z,26.9592,-72.1768,24.97,10.2
1301573,2022-01-01T04:00:00Z,26.962,-72.1736,24.99,10.2
1301573,2022-01-01T05:00:00Z,26.9666,-72.1722,25,10.2
1301573,2022-01-01T06:00:00Z,26.972,-72.1712,25,10.2
1301573,2022-01-01T07:00:00Z,26.9776,-72.1706,24.99,10.2
1301573,2022-01-01T08:00:00Z,26.9818,-72.17,24.94,10.2
1301573,2022-01-01T09:00:00Z,26.9846,-72.1702,24.94,10.2
1301573,2022-01-01T10:00:00Z,26.9854,-72.1694,24.93,10.2
1301573,2022-01-01T12:00:00Z,26.983,-72.1698,24.93,10.2
1301573,2022-01-01T13:00:00Z,26.9798,-72.172,24.94,10.2
1301573,2022-01-01T14:00:00Z,26.9766,-72.1756,24.95,10.2
1301573,2022-01-01T15:00:00Z,26.973,-72.1804,24.96,10.2
1301573,2022-01-01T16:00:00Z,26.9702,-72.1864,25,10.2
1301573,2022-01-01T17:00:00Z,26.9696,-72.1926,25.29,10.2
1301573,2022-01-01T18:00:00Z,26.9706,-72.1994,25.71,10.2
1301573,2022-01-01T19:00:00Z,26.973,-72.2066,25.93,10.2
1301573,2022-01-01T20:00:00Z,26.9756,-72.2124,25.92,10.2
1301573,2022-01-01T21:00:00Z,26.9772,-72.2168,25.67,10.2
1301573,2022-01-01T22:00:00Z,26.9788,-72.22,25.36,10.2
1301573,2022-01-01T23:00:00Z,26.9794,-72.2212,25.15,10.2
1301573,2022-01-02T00:00:00Z,26.9788,-72.221,25.13,10.2
1301573,2022-01-02T01:00:00Z,26.9758,-72.22,25.06,10.2
1301573,2022-01-02T02:00:00Z,26.9734,-72.2194,25.02,10.2
1301573,2022-01-02T03:00:00Z,26.9722,-72.219,25,10.2
1301573,2022-01-02T04:00:00Z,26.9726,-72.2188,24.98,10.2
1301573,2022-01-02T05:00:00Z,26.9736,-72.2174,25.01,10.2
1301573,2022-01-02T06:00:00Z,26.9744,-72.216,25,10.2
1301573,2022-01-02T07:00:00Z,26.974,-72.2154,24.99,10.2
1301573,2022-01-02T08:00:00Z,26.973,-72.2152,24.98,10.2
1301573,2022-01-02T09:00:00Z,26.9718,-72.2148,24.98,10.2
1301573,2022-01-02T10:00:00Z,26.9696,-72.2142,24.92,10.2
1301573,2022-01-02T11:00:00Z,26.9666,-72.2138,24.9,10.2
1301573,2022-01-02T12:00:00Z,26.9626,-72.2142,24.9,10.2
1301573,2022-01-02T13:00:00Z,26.9594,-72.2138,24.89,10.2
1301573,2022-01-02T14:00:00Z,26.9562,-72.2136,24.92,10.2
1301573,2022-01-02T15:00:00Z,26.9532,-72.2142,24.97,10.2
1301573,2022-01-02T16:00:00Z,26.9508,-72.2148,25.01,10.2
1301573,2022-01-02T17:00:00Z,26.9494,-72.2164,25,10.2
1301573,2022-01-02T18:00:00Z,26.95,-72.2172,25.06,10.2
1301573,2022-01-02T19:00:00Z,26.9512,-72.217,25.1,10.2
1301573,2022-01-02T20:00:00Z,26.9526,-72.2168,25.13,10.2
1301573,2022-01-02T21:00:00Z,26.9542,-72.2168,25.1,10.2
1301573,2022-01-02T22:00:00Z,26.9568,-72.2168,25.03,10.2
1301573,2022-01-02T23:00:00Z,26.96,-72.216,24.97,10.2
1301573,2022-01-03T00:00:00Z,26.9622,-72.213,24.93,10.2
1301573,2022-01-03T01:00:00Z,26.9638,-72.2104,24.91,10.2
1301573,2022-01-03T02:00:00Z,26.9658,-72.208,24.91,10.2
1301573,2022-01-03T03:00:00Z,26.9682,-72.2062,24.89,10.2
1301573,2022-01-03T04:00:00Z,26.971,-72.2048,24.89,10.2
1301573,2022-01-03T05:00:00Z,26.9736,-72.2036,24.9,10.2
1301573,2022-01-03T06:00:00Z,26.9756,-72.2026,24.88,10.2
1301573,2022-01-03T07:00:00Z,26.9774,-72.2018,24.88,10.2
1301573,2022-01-03T08:00:00Z,26.979,-72.2008,24.88,10.2
1301573,2022-01-03T09:00:00Z,26.9794,-72.1996,24.86,10.2
1301573,2022-01-03T10:00:00Z,26.9788,-72.1978,24.86,10.2
1301573,2022-01-03T11:00:00Z,26.9778,-72.1966,24.86,10.2
1301573,2022-01-03T12:00:00Z,26.975,-72.1956,24.84,10.2
1301573,2022-01-03T13:00:00Z,26.9714,-72.195,24.83,10.2
1301573,2022-01-03T14:00:00Z,26.9668,-72.1954,24.84,10.2
1301573,2022-01-03T15:00:00Z,26.9634,-72.1964,24.85,10.2
1301573,2022-01-03T16:00:00Z,26.9604,-72.1976,24.88,10.2
1301573,2022-01-03T17:00:00Z,26.9592,-72.1984,24.89,10.2
1301573,2022-01-03T18:00:00Z,26.9574,-72.1994,24.9,10.2
1301573,2022-01-03T19:00:00Z,26.9562,-72.2016,24.92,10.2
1301573,2022-01-03T20:00:00Z,26.9558,-72.203,24.92,10.2
1301573,2022-01-03T21:00:00Z,26.9562,-72.205,24.91,10.2
1301573,2022-01-03T22:00:00Z,26.9574,-72.2062,24.9,10.2
1301573,2022-01-03T23:00:00Z,26.958,-72.2056,24.89,10.2
1301573,2022-01-04T00:00:00Z,26.9574,-72.203,24.89,10.2
1301573,2022-01-04T01:00:00Z,26.9544,-72.199,24.9,10.2
1301573,2022-01-04T02:00:00Z,26.9508,-72.194,24.89,10.2
1301573,2022-01-04T03:00:00Z,26.9468,-72.1888,24.89,10.2
1301573,2022-01-04T04:00:00Z,26.9418,-72.1838,24.88,10.2
1301573,2022-01-04T05:00:00Z,26.937,-72.1784,24.88,10.2
1301573,2022-01-04T06:00:00Z,26.9308,-72.1732,24.88,10.2
1301573,2022-01-04T07:00:00Z,26.9234,-72.1704,24.89,10.2
1301573,2022-01-04T08:00:00Z,26.9152,-72.1686,24.89,10.2
1301573,2022-01-04T09:00:00Z,26.906,-72.1674,24.87,10.2
1301573,2022-01-04T10:00:00Z,26.8942,-72.1686,24.83,10.2
1301573,2022-01-04T11:00:00Z,26.8828,-72.1732,24.84,10.2
1301573,2022-01-04T12:00:00Z,26.871,-72.18,24.82,10.2
1301573,2022-01-04T13:00:00Z,26.8598,-72.1876,24.81,10.2
1301573,2022-01-04T14:00:00Z,26.8486,-72.1968,24.81,10.2
1301573,2022-01-04T15:00:00Z,26.8394,-72.2074,24.79,10.2
1301573,2022-01-04T16:00:00Z,26.831,-72.2192,24.79,10.2
1301573,2022-01-04T17:00:00Z,26.8246,-72.2312,24.78,10.2
1301573,2022-01-04T18:00:00Z,26.8196,-72.2426,24.79,10.2
1301573,2022-01-04T19:00:00Z,26.8154,-72.2546,24.8,10.2
1301573,2022-01-04T20:00:00Z,26.8128,-72.2676,24.78,10.2
1301573,2022-01-04T21:00:00Z,26.812,-72.2818,24.78,10.2
1301573,2022-01-04T22:00:00Z,26.8128,-72.2948,24.77,10.2
1301573,2022-01-04T23:00:00Z,26.8154,-72.307,24.76,10.2
1301573,2022-01-05T00:00:00Z,26.8202,-72.3176,24.79,10.2
1301573,2022-01-05T01:00:00Z,26.8258,-72.3266,24.78,10.2
1301573,2022-01-05T02:00:00Z,26.8312,-72.3342,24.78,10.2
1301573,2022-01-05T03:00:00Z,26.8362,-72.339,24.77,10.2
1301573,2022-01-05T04:00:00Z,26.8414,-72.3422,24.76,10.2
1301573,2022-01-05T05:00:00Z,26.8456,-72.3434,24.76,10.2
1301573,2022-01-05T06:00:00Z,26.849,-72.3436,24.76,10.2
1301573,2022-01-05T07:00:00Z,26.8508,-72.3432,24.73,10.2
1301573,2022-01-05T08:00:00Z,26.8522,-72.3426,24.73,10.2
1301573,2022-01-05T09:00:00Z,26.8536,-72.343,24.68,10.2
1301573,2022-01-05T10:00:00Z,26.855,-72.342,24.69,10.2
1301573,2022-01-05T11:00:00Z,26.855,-72.3414,24.68,10.2
1301573,2022-01-05T12:00:00Z,26.854,-72.3414,24.68,10.2
1301573,2022-01-05T13:00:00Z,26.8506,-72.3412,24.71,10.2
1301573,2022-01-05T14:00:00Z,26.8466,-72.3412,24.75,10.2
1301573,2022-01-05T15:00:00Z,26.8404,-72.3418,24.81,10.2
1301573,2022-01-05T16:00:00Z,26.8342,-72.3426,24.88,10.2
1301573,2022-01-05T17:00:00Z,26.8286,-72.3452,24.93,10.2
1301573,2022-01-05T18:00:00Z,26.823,-72.349,24.97,10.2
1301573,2022-01-05T19:00:00Z,26.818,-72.3538,24.99,10.2
1301573,2022-01-05T20:00:00Z,26.8138,-72.3584,25.01,10.2
1301573,2022-01-05T21:00:00Z,26.8102,-72.3642,24.99,10.2
1301573,2022-01-05T22:00:00Z,26.808,-72.371,24.96,10.2
1301573,2022-01-05T23:00:00Z,26.8066,-72.3782,24.95,10.2
1301573,2022-01-06T00:00:00Z,26.8042,-72.3856,24.94,10.2
1301573,2022-01-06T01:00:00Z,26.8024,-72.3924,24.94,10.2
1301573,2022-01-06T02:00:00Z,26.8014,-72.3992,24.94,10.2
1301573,2022-01-06T03:00:00Z,26.802,-72.4056,24.94,10.2
1301573,2022-01-06T04:00:00Z,26.8032,-72.4112,24.93,10.2
1301573,2022-01-06T05:00:00Z,26.805,-72.4168,24.92,10.2
1301573,2022-01-06T06:00:00Z,26.8076,-72.4222,24.91,10.2
1301573,2022-01-06T07:00:00Z,26.8096,-72.4258,24.9,10.2
1301573,2022-01-06T08:00:00Z,26.8118,-72.4296,24.91,10.2
1301573,2022-01-06T09:00:00Z,26.8138,-72.4322,24.89,10.2
1301573,2022-01-06T10:00:00Z,26.8152,-72.4354,24.89,10.2
1301573,2022-01-06T11:00:00Z,26.8162,-72.439,24.89,10.2
1301573,2022-01-06T12:00:00Z,26.8172,-72.4414,24.88,10.2
1301573,2022-01-06T13:00:00Z,26.8178,-72.4432,24.91,10.2
1301573,2022-01-06T14:00:00Z,26.818,-72.4448,24.94,10.2
1301573,2022-01-06T15:00:00Z,26.8176,-72.4466,25.25,10.2
1301573,2022-01-06T16:00:00Z,26.8166,-72.4492,25.24,10.2
1301573,2022-01-06T17:00:00Z,26.816,-72.4512,25.16,10.2
1301573,2022-01-06T18:00:00Z,26.817,-72.453,25.17,10.2
1301573,2022-01-06T19:00:00Z,26.8182,-72.4542,25.13,10.2
1301573,2022-01-06T20:00:00Z,26.8192,-72.4564,25.11,10.2
1301573,2022-01-06T21:00:00Z,26.8198,-72.4588,25.08,10.2
1301573,2022-01-06T22:00:00Z,26.8196,-72.462,25.04,10.2
1301573,2022-01-06T23:00:00Z,26.82,-72.465,25,10.2
1301573,2022-01-07T00:00:00Z,26.8204,-72.4692,24.98,10.2
1301573,2022-01-07T01:00:00Z,26.8214,-72.4734,24.96,10.2
1301573,2022-01-07T02:00:00Z,26.8226,-72.4772,24.94,10.2
1301573,2022-01-07T03:00:00Z,26.8236,-72.4808,24.92,10.2
1301573,2022-01-07T04:00:00Z,26.8252,-72.4844,24.9,10.2
1301573,2022-01-07T05:00:00Z,26.827,-72.4884,24.87,10.2
1301573,2022-01-07T06:00:00Z,26.8294,-72.4922,24.87,10.2
1301573,2022-01-07T07:00:00Z,26.8322,-72.4954,24.87,10.2
1301573,2022-01-07T08:00:00Z,26.835,-72.4988,24.86,10.2
1301573,2022-01-07T09:00:00Z,26.8378,-72.5006,24.86,10.2
1301573,2022-01-07T10:00:00Z,26.8408,-72.5018,24.85,10.2
1301573,2022-01-07T11:00:00Z,26.8436,-72.5026,24.83,10.2
1301573,2022-01-07T12:00:00Z,26.846,-72.503,24.82,10.2
1301573,2022-01-07T13:00:00Z,26.8476,-72.5024,24.83,10.2
1301573,2022-01-07T14:00:00Z,26.8486,-72.5014,24.85,10.2
1301573,2022-01-07T15:00:00Z,26.8492,-72.501,24.88,10.2
1301573,2022-01-07T16:00:00Z,26.85,-72.4986,24.94,10.2
1301573,2022-01-07T17:00:00Z,26.8502,-72.4958,24.99,10.2
1301573,2022-01-07T18:00:00Z,26.8498,-72.4922,25.03,10.2
1301573,2022-01-07T19:00:00Z,26.8492,-72.4888,25.05,10.2
1301573,2022-01-07T20:00:00Z,26.8482,-72.4852,25.05,10.2
1301573,2022-01-07T21:00:00Z,26.8464,-72.4816,25.01,10.2
1301573,2022-01-07T22:00:00Z,26.8444,-72.478,24.98,10.2
1301573,2022-01-07T23:00:00Z,26.8422,-72.4758,24.96,10.2
1301573,2022-01-08T00:00:00Z,26.8392,-72.4734,24.93,10.2
1301573,2022-01-08T01:00:00Z,26.8354,-72.4718,24.87,10.2
1301573,2022-01-08T02:00:00Z,26.8312,-72.4714,24.61,10.2
1301573,2022-01-08T03:00:00Z,26.828,-72.4712,24.67,10.2
1301573,2022-01-08T04:00:00Z,26.8238,-72.4716,24.86,10.2
1301573,2022-01-08T05:00:00Z,26.8192,-72.4724,24.85,10.2
1301573,2022-01-08T06:00:00Z,26.815,-72.4742,24.89,10.2
1301573,2022-01-08T07:00:00Z,26.8112,-72.4768,24.86,10.2
1301573,2022-01-08T08:00:00Z,26.808,-72.4806,24.85,10.2
1301573,2022-01-08T09:00:00Z,26.8052,-72.4838,24.85,10.2
1301573,2022-01-08T10:00:00Z,26.803,-72.4876,24.83,10.2
1301573,2022-01-08T11:00:00Z,26.8014,-72.4918,24.82,10.2
1301573,2022-01-08T12:00:00Z,26.7988,-72.4958,24.81,10.2
1301573,2022-01-08T13:00:00Z,26.7954,-72.5002,24.81,10.2
1301573,2022-01-08T14:00:00Z,26.7912,-72.5054,24.82,10.2
1301573,2022-01-08T15:00:00Z,26.786,-72.5114,24.82,10.2
1301573,2022-01-08T16:00:00Z,26.7804,-72.5184,24.82,10.2
1301573,2022-01-08T17:00:00Z,26.7754,-72.527,24.81,10.2
1301573,2022-01-08T18:00:00Z,26.771,-72.537,24.81,10.2
1301573,2022-01-08T19:00:00Z,26.7668,-72.5472,24.8,10.2
1301573,2022-01-08T20:00:00Z,26.7626,-72.5586,24.8,10.2
1301573,2022-01-08T21:00:00Z,26.7598,-72.571,24.83,10.2
1301573,2022-01-08T22:00:00Z,26.7596,-72.5846,24.85,10.2
1301573,2022-01-08T23:00:00Z,26.7604,-72.5968,24.83,10.2
1301573,2022-01-09T00:00:00Z,26.7602,-72.609,24.83,10.2
1301573,2022-01-09T01:00:00Z,26.7614,-72.6218,24.82,10.2
1301573,2022-01-09T02:00:00Z,26.7626,-72.6328,24.79,10.2
1301573,2022-01-09T03:00:00Z,26.7634,-72.6434,24.8,10.2
1301573,2022-01-09T04:00:00Z,26.7636,-72.6522,24.78,10.2
1301573,2022-01-09T05:00:00Z,26.7638,-72.6618,24.79,10.2
1301573,2022-01-09T06:00:00Z,26.765,-72.6724,24.78,10.2
